ngo_id,darpan_id,ngo_name,ngo_type,registration_no,district,state,sub_district,address,pincode,sectors,main_category,latitude,longitude,last_updated,migrated,record_id
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,52
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,53
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,54
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,55
,,PUNJABI SABHA INDRAPRASTHA COLONY FARIDABAD,Society,,FARIDABAD,Haryana,INDIA,322 GROUND FLOOR IP COLONY FARIDABAD HARYANA 121003,121003,"Art & Culture, Children, Education & Literacy",,,,,,56
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,57
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,58
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,59
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,60
,,PUNJABI SABHA INDRAPRASTHA COLONY FARIDABAD,Society,,FARIDABAD,Haryana,INDIA,322 GROUND FLOOR IP COLONY FARIDABAD HARYANA 121003,121003,"Art & Culture, Children, Education & Literacy",,,,,,61
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,62
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,63
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,64
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,65
,,PUNJABI SABHA INDRAPRASTHA COLONY FARIDABAD,Society,,FARIDABAD,Haryana,INDIA,322 GROUND FLOOR IP COLONY FARIDABAD HARYANA 121003,121003,"Art & Culture, Children, Education & Literacy",,,,,,66
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,67
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,68
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,69
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,70
,,PUNJABI SABHA INDRAPRASTHA COLONY FARIDABAD,Society,,FARIDABAD,Haryana,INDIA,322 GROUND FLOOR IP COLONY FARIDABAD HARYANA 121003,121003,"Art & Culture, Children, Education & Literacy",,,,,,71
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,72
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,73
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,74
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,75
,,PUNJABI SABHA INDRAPRASTHA COLONY FARIDABAD,Society,,FARIDABAD,Haryana,INDIA,322 GROUND FLOOR IP COLONY FARIDABAD HARYANA 121003,121003,"Art & Culture, Children, Education & Literacy",,,,,,76
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,77
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,78
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,79
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,80
,,PUNJABI SABHA INDRAPRASTHA COLONY FARIDABAD,Society,,FARIDABAD,Haryana,INDIA,322 GROUND FLOOR IP COLONY FARIDABAD HARYANA 121003,121003,"Art & Culture, Children, Education & Literacy",,,,,,81
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,82
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,83
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,84
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,85
,,PUNJABI SABHA INDRAPRASTHA COLONY FARIDABAD,Society,,FARIDABAD,Haryana,INDIA,322 GROUND FLOOR IP COLONY FARIDABAD HARYANA 121003,121003,"Art & Culture, Children, Education & Literacy",,,,,,86
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,87
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,88
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,89
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,90
,,PUNJABI SABHA INDRAPRASTHA COLONY FARIDABAD,Society,,FARIDABAD,Haryana,INDIA,322 GROUND FLOOR IP COLONY FARIDABAD HARYANA 121003,121003,"Art & Culture, Children, Education & Literacy",,,,,,91
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,92
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,93
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,94
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,95
,,PUNJABI SABHA INDRAPRASTHA COLONY FARIDABAD,Society,,FARIDABAD,Haryana,INDIA,322 GROUND FLOOR IP COLONY FARIDABAD HARYANA 121003,121003,"Art & Culture, Children, Education & Literacy",,,,,,96
,,TRILOCHANA EGALITARIANISM FOUNDATION,Section 8 Company,,GURUGRAM,Haryana,GURGAON,"PD-69, PINE DRIVE MALIBU TOWNE, GURGAON 122001,GURGAON,HARYANA",122001,"Animal Welfare, Civic Issues, Education & Literacy",,,,,,97
,,AADHAR THALASEMIA SOCIETY,Society,,HISAR,Haryana,Hisar,HOUSE NO C/32 NEW MODEL TOWN EXTN.HISAR 125001 HARYANA,125001,"Health & Family Welfare, Education & Literacy",,,,,,98
,,AAGAAZ CHARITABLE TRUST,Trust,,ROHTAK,Haryana,Rohtak,PLOT NO 139 SHOP NO 1 NEHRU COLONY ROHTAK,124001,"Education & Literacy, Health & Family Welfare",,,,,,99
,,AAKAR WELFARE SOCIETY,Society,,HISAR,Haryana,Hisar,Hisar,125001,"Animal Welfare, Education & Literacy, Health & Family Welfare",,,,,,100
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,1
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,2
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,3
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,4
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,5
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,6
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,7
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,8
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,9
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,10
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,11
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,12
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,13
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,14
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,15
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,16
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,17
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,18
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,19
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,20
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,21
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,22
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,23
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,24
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,25
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,26
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,27
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,28
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,29
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,30
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,31
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,32
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,33
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,34
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,35
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,36
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,37
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,38
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,39
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,40
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,41
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,42
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,43
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,44
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,45
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,46
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,47
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,48
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,49
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,50
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,51
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,52
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,53
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,54
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,55
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,56
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,57
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,58
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,59
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,60
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,61
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,62
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,63
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,64
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,65
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,66
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,67
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,68
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,69
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,70
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,71
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,72
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,73
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,74
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,75
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,76
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,77
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,78
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,79
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,80
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,81
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,82
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,83
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,84
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,85
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,86
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,87
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,88
,,ALPHA EDUCATIONAL SOCIETY,Society,,BILASPUR,Himachal Pradesh,BERTHIN,VPO BERTHIN,174029,"Education & Literacy, Sports",Education,,,,,89
,,ANGEL DISABILITY AND ORPHAN AGE HOME,Trust,,KANGRA,Himachal Pradesh,REHAN,VPO CHHATTAR,176022,"Children, Education & Literacy, Nutrition",Education,,,,,90
,,PROJECT IMPLEMENTING COMMITEE KINNOUR,Society,,KINNAUR,Himachal Pradesh,RECKONG PEO,NEAR PNB BANK RECKONG PEO,172107,Women's Development & Empowerment,Women Empowerment,,,,,91
,,AADARSH HIMACHAL WELFARE SOCIETY,Trust,,SHIMLA,Himachal Pradesh,SHIMLA,UPPER KAITHU SHIMLA,171003,Health & Family Welfare,Health,,,,,92
,,AASHIMA SKILL FOUNDATION,Section 8 Company,,SOLAN,Himachal Pradesh,NALAGARH,BADDI NALAGARH,173205,Sports,Sports,,,,,93
,,AGNI WELFARE FOUNDATION,Society,,UNA,Himachal Pradesh,Una,VILLAGE PANJAWAR,177208,"Agriculture, Health & Family Welfare",Health,,,,,94
